time,angular_velocity_x,angular_velocity_y,angular_velocity_z
31365600000,1.79766241243,-0.0232677011526,1.20774086562
31375600000,1.79135364386,-0.00237067442253,1.2039064653
31385600000,1.8037448701,-0.010665592664,1.19471506633
31395600000,1.77596853789,0.00237912235445,1.19122038266
31405600000,1.74908226154,0.0161367665649,1.17287433687
31415600000,1.73629027617,0.0601892605516,1.17529591957
31425600000,1.72876385728,0.0811856020745,1.1558291551
31435600000,1.67854759555,0.133630216047,1.14053867505
31445600000,1.63162380977,0.141033715798,1.10128383074
31455600000,1.59630420963,0.183532903003,1.0684711491
31465600000,1.52630570561,0.233776595946,1.04746774927
31475600000,1.47574619972,0.252656049295,1.01172749787
31485600000,1.40884792153,0.282514549242,0.972127095296
31495600000,1.35503455162,0.331456251979,0.948869787598
31505600000,1.27755346034,0.373462690117,0.901749691518
31515600000,1.21103928131,0.425417489811,0.863957845693
31525600000,1.12587582462,0.483412980466,0.828910757134
31535600000,1.06838422117,0.520655430158,0.789543079264
31545600000,0.973569094425,0.555195741061,0.719769590717
31555600000,0.886490109316,0.624322841813,0.679358033438
31565600000,0.812062061086,0.68561680267,0.601144758037
31575600000,0.741912879499,0.744598037821,0.580497613511
31585600000,0.655461886089,0.806814740812,0.525229388688
31595600000,0.579920784721,0.850471959236,0.468947502017
31605600000,0.506048439407,0.894368538692,0.433965459773
31615600000,0.445937645282,0.969928583328,0.365123174434
31625600000,0.3664359197,1.01095479929,0.324396387458
31635600000,0.298729871327,1.0717427407,0.25356571126
31645600000,0.21958699359,1.15725633885,0.203906411234
31655600000,0.176481248823,1.22561914197,0.157378410222
31665600000,0.11621189732,1.26928729927,0.119455034393
31675600000,0.0664900761876,1.33187985912,0.0491174043855
31685600000,0.013644438505,1.41386410061,-0.00469104314786
31695600000,0.00120522666572,1.46932991633,0.0039255475258
31705600000,-0.039208493021,1.51625979109,-0.0134399125837
31715600000,-0.0521208810267,1.57723084986,-0.0599833680453
31725600000,-0.0954256325659,1.63905092435,-0.106891789499
31735600000,-0.127004952384,1.70674060859,-0.15315748356
31745600000,-0.160084948504,1.77530813114,-0.168233427602
31755600000,-0.20935909726,1.83563159496,-0.231710038173
31766000000,-0.193585668758,1.87033727507,-0.264212865979
31775600000,-0.218495147433,1.95826568167,-0.297512533441
31785600000,-0.238021567041,1.99738490974,-0.311926404477
31795600000,-0.217475567972,2.05103558678,-0.34926680973
31805600000,-0.227522911294,2.09120596366,-0.330861944117
31815600000,-0.222073881239,2.14199498514,-0.358329942466
31825600000,-0.202441804897,2.185955801,-0.366189898077
31835600000,-0.204037794433,2.23734769978,-0.350316773671
31845600000,-0.179312881936,2.27466494832,-0.34898627051
31855600000,-0.178884102698,2.32132721205,-0.358364173179
31865600000,-0.143910009665,2.34941408445,-0.314564170991
31875600000,-0.124644960593,2.37587371706,-0.288784569439
31885600000,-0.109910754768,2.39054803245,-0.281762914578
31895600000,-0.0900564452337,2.41138718315,-0.232094569995
31905600000,-0.0668740738465,2.44783527258,-0.214599196101
31915600000,-0.0652273343934,2.46123424805,-0.18574068015
31925600000,-0.0321561798474,2.49481243701,-0.125622302739
31935600000,-0.0399896486966,2.48435432686,-0.0982332137894
31945600000,-0.0141104562672,2.48363008345,-0.0723735059118
31955600000,0.00488182435353,2.48638960657,-0.0303561011253
31965600000,0.0189075615272,2.51835912286,0.00156700789214
31975600000,0.00245631817376,2.48974875697,0.00316311663035
31985600000,0.00454484455732,2.49321285532,-0.00106984561909
31995600000,0.0210596800319,2.49616528401,0.0436769892724
32005600000,0.0122516202184,2.48186485621,0.11037359149
32015600000,-0.004861484628,2.45291798142,0.150709519221
32025600000,0.00701903525969,2.43776827547,0.215486880473
32035600000,0.00293947169426,2.39597428025,0.257417198719
32045600000,0.00043286827148,2.38230380881,0.290110897856
32055600000,-0.018828104148,2.34345338451,0.319913479458
32065600000,-0.0268031374001,2.30468071422,0.33874452367
32075600000,-0.0494236064233,2.29570116284,0.368183636457
32085600000,-0.025297688068,2.24657523102,0.376728449674
32095600000,-0.0600300396584,2.19396240326,0.39112639451
32105600000,-0.0603309294845,2.15051230512,0.392310491627
32115600000,-0.0640141390865,2.09209661828,0.37757001517
32125600000,-0.0728781114242,2.07701993148,0.37561410667
32134600000,-0.0770984921777,2.01019835668,0.380179891009
32145600000,-0.0931134764346,1.97252160144,0.344710968426
32155600000,-0.0883095245701,1.91787101687,0.334418246893
32165600000,-0.0948696334533,1.8385782252,0.30463939144
32175600000,-0.100293231226,1.78111407944,0.272056798167
32185600000,-0.0741326318895,1.70579462974,0.21921544664
32195600000,-0.0623212239642,1.67092228387,0.17834268865
32205600000,-0.0449028529315,1.6161928575,0.130539602651
32215600000,-0.0222102678014,1.548602679,0.0967125609182
32225600000,-0.00267415847355,1.49230300628,0.0186037877556
32235600000,0.00551437015994,1.41398374429,-0.0167498424145
32245600000,0.00870548299138,1.36110224515,-0.0204331603271
32255600000,0.00911464753615,1.31043305284,-0.0799154674279
32265600000,0.0841627472621,1.22696864584,-0.151276829567
32275600000,0.122036721313,1.17193124325,-0.251730810271
32285600000,0.169865915211,1.10015458996,-0.351519982393
32295600000,0.232917711784,1.03698762678,-0.425841541546
32305600000,0.265449439281,1.00437208743,-0.510429440025
32315600000,0.324435119376,0.912521364303,-0.597049339304
32325600000,0.379053435575,0.869377572882,-0.682505962524
32335600000,0.430557674597,0.797085398634,-0.773224049954
32345600000,0.485215187033,0.749138940878,-0.850300446128
32355600000,0.543476966027,0.706771039512,-0.933038182071
32365600000,0.598583275482,0.654537414926,-1.00293161549
32375600000,0.644970389489,0.599938578431,-1.06913386646
32385600000,0.697142798718,0.536008305503,-1.13607646973
32395600000,0.759807156486,0.498865474685,-1.19625677166
32405600000,0.819807257753,0.439334062837,-1.28594212198
32415600000,0.855775064632,0.391999718161,-1.36140188535
32425600000,0.910333617187,0.363134422381,-1.45131241257
32435600000,0.9442867397,0.326661712854,-1.48842814527
32445600000,0.99034132987,0.273190703417,-1.54437347569
32455600000,1.03746356463,0.253462399716,-1.59473687595
32465600000,1.06943516457,0.219425462324,-1.63502406078
32475600000,1.12195224886,0.199960974862,-1.67090589132
32485600000,1.12028619136,0.149457222001,-1.70964807454
32495600000,1.16047263109,0.118400173073,-1.74230414877
