time,FR_hip_pos,FR_hip_vel,FR_thigh_pos,FR_thigh_vel,FR_calf_pos,FR_calf_vel
28345600000,0.0466903075576,-3.30225375365e-05,-0.150564104319,-0.696768462658,-1.77884566784,-0.000272470817436
28345600000,0.0466903336346,3.01572199533e-05,-0.157507762313,-0.698386311531,-1.77884578705,0.000285374146188
28353200000,0.0466914474964,9.81266566669e-05,-0.164492174983,-0.700088143349,-1.77884578705,0.000205375341466
28362600000,0.0466932468116,0.00016741536092,-0.1706879884,-0.711696445942,-1.77884578705,9.05224660528e-05
28403200000,0.0466956533492,0.000241036148509,-0.177883952856,-0.708772182465,-1.77884578705,-7.66893936088e-05
28403200000,0.0466988310218,0.000326033361489,-0.18476626277,-0.706612110138,-1.77884578705,-0.000284655485302
28403200000,0.0467028394341,0.000381890509743,-0.19166187942,-0.705835580826,-1.77884590626,4.18029267166e-05
28403200000,0.0467078834772,0.000445555429906,-0.198531195521,-0.70207285881,-1.77884590626,-0.000284038367681
28448200000,0.0467131063342,0.000534445978701,-0.205306947231,-0.69482833147,-1.77884602547,-2.80860749626e-05
28448200000,0.0467191822827,0.000606417946983,-0.211946293712,-0.693425059319,-1.77884614468,0.000165077057318
28448200000,0.0467258282006,0.000687952910084,-0.218800649047,-0.684127151966,-1.77884614468,-0.000260719301878
28448200000,0.0467336960137,0.000748202262912,-0.225436970592,-0.675244808197,-1.77884626389,-7.50015096855e-05
28495200000,0.0467432141304,0.000809030316304,-0.23171633482,-0.66845792532,-1.77884638309,6.5525782702e-05
28495200000,0.0467556752264,0.000836278253701,-0.238816455007,-0.648795247078,-1.7788465023,0.000224325718591
28495200000,0.046768926084,0.000905318011064,-0.245014995337,-0.638723015785,-1.7788465023,-0.000150154519361
28495200000,0.0467864871025,0.000943672144786,-0.251221895218,-0.625824153423,-1.77884662151,5.39923712495e-06
28495200000,0.046807449311,0.000971132481936,-0.257334411144,-0.607267618179,-1.77884674072,0.000214868661715
28537200000,0.0468307174742,0.00099677790422,-0.262920796871,-0.602271616459,-1.77884674072,-0.000139011666761
28537200000,0.0468575544655,0.00101635872852,-0.26920118928,-0.579811155796,-1.77884685993,8.50149008329e-05
28537200000,0.0468847602606,0.00162715092301,-0.274167597294,-0.573038637638,-1.77884685993,-0.000179703129106
28537200000,0.0469137206674,0.00145715731196,-0.279673010111,-0.556187570095,-1.77884697914,7.12007822585e-05
28543000000,0.0469420924783,0.00102968572173,-0.285334348679,-0.534704327583,-1.77884709835,7.66611337895e-05
28553000000,0.0469676330686,0.000996564980596,-0.290494948626,-0.517358183861,-1.77884709835,-7.8232769738e-05
28595200000,0.0469883494079,0.00107874721289,-0.295183390379,-0.503708302975,-1.77884721756,0.000167795209563
28595200000,0.0470067225397,0.000953571987338,-0.300298571587,-0.482156485319,-1.77884721756,-0.000246037583565
28595200000,0.0470212735236,0.000917527650017,-0.305123150349,-0.461555063725,-1.77884733677,-0.00014471639588
28595200000,0.0470328554511,0.000867451715749,-0.309418231249,-0.446978807449,-1.77884745598,-4.11826222262e-05
28637000000,0.0470414124429,0.000842632376589,-0.313528180122,-0.423992007971,-1.77884757519,3.87465552194e-05
28637000000,0.0470493659377,0.000756110646762,-0.317653119564,-0.414247721434,-1.7788476944,9.55074137892e-05
28637000000,0.0470568463206,0.000674700597301,-0.321621537209,-0.396816849709,-1.77884781361,0.000170334795257
28637000000,0.0470635183156,0.000601237697992,-0.325571477413,-0.377471506596,-1.77884793282,8.05483796285e-05
28682600000,0.0470692999661,0.000509617326315,-0.329271376133,-0.359905511141,-1.77884793282,-0.000106755527668
28682600000,0.0470737144351,0.000416134600528,-0.332461953163,-0.348307996988,-1.77884805202,0.000174458880792
28682600000,0.0470775552094,0.000322217238136,-0.335723012686,-0.333928465843,-1.77884805202,-0.000113002897706
28682600000,0.0470803640783,0.000209370016819,-0.338909357786,-0.319620281458,-1.77884817123,0.000262313318672
28718800000,0.0470821075141,0.000103414087789,-0.342081397772,-0.304524481297,-1.77884817123,0.000104964252387
28718800000,0.0470826849341,-1.4529069631e-05,-0.344999492168,-0.292006283998,-1.77884817123,3.38888748956e-05
28718800000,0.0470819994807,-0.000165068544447,-0.348087251186,-0.276404440403,-1.77884817123,4.31827684224e-05
28718800000,0.0470715388656,-0.00426349975169,-0.35055527091,-0.268847495317,-1.77884817123,5.15738174727e-05
28760600000,0.0469850413501,-0.0136564616114,-0.353093355894,-0.260346442461,-1.77884817123,4.67378886242e-05
28760600000,0.0468099042773,-0.0226908735931,-0.35555049777,-0.253135561943,-1.77884817123,3.68696091755e-05
28760600000,0.0465079247952,-0.0323601439595,-0.358086705208,-0.245258271694,-1.77884817123,2.96392845485e-05
28760600000,0.0461516343057,-0.0387950241566,-0.360463619232,-0.239892363548,-1.77884817123,2.19053599722e-05
28803400000,0.0457484647632,-0.0433491170406,-0.362747043371,-0.236520349979,-1.77884817123,1.34373776746e-05
28803400000,0.0452872924507,-0.0469693765044,-0.365137279034,-0.232489258051,-1.77884817123,4.2713604671e-06
28803600000,0.044797077775,-0.0493759810925,-0.367458343506,-0.230415642262,-1.77884817123,-5.49311243958e-06
28803600000,0.0443095341325,-0.0504053756595,-0.369771361351,-0.22965221107,-1.77884817123,-1.57149443112e-05
28803600000,0.0437938645482,-0.0509395673871,-0.37199819088,-0.231561690569,-1.77884817123,-2.61604855041e-05
28849200000,0.0432782769203,-0.0506824664772,-0.37433603406,-0.233475625515,-1.77884817123,-3.70102061424e-05
28849200000,0.0428098663688,-0.0491202622652,-0.376517266035,-0.239469379187,-1.77884817123,-4.79248301417e-05
28849200000,0.042295396328,-0.0479568652809,-0.378931760788,-0.244026780128,-1.77884817123,-5.89591982134e-05
28849400000,0.0418479070067,-0.0454162210226,-0.381405770779,-0.249942243099,-1.77884817123,-7.01252647559e-05
28852400000,0.0414305813611,-0.0421654097736,-0.383694559336,-0.260355770588,-1.77884817123,-8.12491634861e-05
28863400000,0.0409894958138,-0.0396845191717,-0.386532008648,-0.265958756208,-1.77884817123,-9.25754720811e-05
28901600000,0.0406355895102,-0.0352744534612,-0.388872683048,-0.280201643705,-1.77884817123,-0.00010408405069
28901600000,0.040266957134,-0.0320084579289,-0.391812294722,-0.289647936821,-1.77884817123,-0.000115598166303
28901600000,0.0399587340653,-0.0278472285718,-0.394760370255,-0.301312804222,-1.77884817123,-0.000127255290863
28947000000,0.039696700871,-0.0231993049383,-0.397713750601,-0.315453648567,-1.77884817123,-0.000139144118293
28947000000,0.0394667908549,-0.0185561906546,-0.400847733021,-0.329450011253,-1.77884817123,-0.00015138546587
28947000000,0.0392942093313,-0.0137252137065,-0.404003739357,-0.34691041708,-1.77884817123,-0.000163852382684
28947000000,0.039162248373,-0.00899608898908,-0.407516717911,-0.362053602934,-1.77884817123,-0.000177270674612
28947000000,0.0390775687993,-0.0038014263846,-0.411043256521,-0.379515826702,-1.77884817123,-0.000192394873011
28989200000,0.0390277393162,-0.0017739093164,-0.414963424206,-0.39498770237,-1.77884817123,-0.000193528074306
28989200000,0.0389988534153,-0.000887116009835,-0.418984264135,-0.41176494956,-1.77884817123,-0.000195674307179
28989200000,0.0389836393297,-0.000154184541316,-0.423187345266,-0.428869396448,-1.77884817123,-0.00020466229762
28989200000,0.0389786101878,-7.69560501794e-05,-0.427128881216,-0.451318860054,-1.77884817123,-0.000237439060584
28992400000,0.038978587836,-1.90286464203e-05,-0.431596279144,-0.470162451267,-1.77884817123,-0.000277799641481
29002600000,0.0389791093767,4.01817815145e-05,-0.436344832182,-0.488115012646,-1.77884829044,0.000238460183027
29044600000,0.0389803797007,6.87719439156e-05,-0.44188579917,-0.497462362051,-1.77884829044,0.000106471859908
29044600000,0.0389820560813,0.000148813473061,-0.446312725544,-0.524698734283,-1.77884829044,-5.12271071784e-05
29044600000,0.0389843396842,0.000223134396947,-0.451523393393,-0.543409407139,-1.77884829044,-0.00024586712243
29044600000,0.0389875508845,0.000290905183647,-0.456954300404,-0.557821035385,-1.77884840965,0.000122464000015
29090200000,0.0389925912023,0.000344380387105,-0.462162673473,-0.582497358322,-1.77884840965,-0.000110367611342
29090200000,0.039000775665,0.000384858169127,-0.468511819839,-0.594160974026,-1.77884852886,0.000208903715247
29090200000,0.0390130653977,0.000438474642579,-0.474449843168,-0.61053198576,-1.77884852886,-4.62363641418e-05
29090200000,0.0390306562185,0.000477023888379,-0.480144590139,-0.630280017853,-1.77884864807,-0.000297720776871
29132000000,0.0390537939966,0.000527903903276,-0.486000925303,-0.650837540627,-1.77884864807,7.77129098424e-05
29132000000,0.0390829890966,0.000544854090549,-0.492651492357,-0.662734091282,-1.77884864807,-0.000182302886969
29132000000,0.039116282016,0.00056397728622,-0.499180853367,-0.676123857498,-1.77884876728,0.000195228902157
29132000000,0.039152354002,0.00055034464458,-0.506114244461,-0.685610234737,-1.77884876728,-5.27158481418e-05
29172400000,0.039188247174,0.000533920596354,-0.512759208679,-0.6991096735,-1.77884888649,8.39708081912e-05
